mid,formula,nsites,pred_log_sigma
mp:6039,LiMnVP2(HO5)2,34,-8.319825172424316
mp:11700,Li3Ni4SbO8,16,-8.320365905761719
mp:18560,Li3MnFe2(BO3)3,36,-8.320571899414062
mp:4295,LiV5(BO5)2,36,-8.320724487304688
mp:13463,Li4Ti3Mn3(FeO8)2,28,-8.32104778289795
mp:3583,K2LiSbI6,10,-8.321208000183105
mp:12493,Li4Mn5Te3O16,28,-8.322901725769043
mp:8931,Li2AlFeO4,32,-8.322937965393066
mp:16656,Li8Fe2O9,76,-8.322942733764648
mp:7182,Li2VO2F,24,-8.323180198669434
mp:2912,LiCr(FeO2)4,14,-8.323369026184082
mp:11994,Li3Cr(PO4)2,42,-8.323558807373047
mp:4085,LiMn2O3F,28,-8.324105262756348
mp:11674,Li3Fe2(NiO4)2,15,-8.32414436340332
mp:7922,Li2Mn3SbO8,28,-8.324456214904785
mp:4581,LiMgAsO4,28,-8.324491500854492
mp:4519,LiCoPO4,28,-8.324509620666504
mp:11949,Li3B2SbO6,48,-8.324597358703613
mp:17841,Li3Al2VO6,48,-8.325285911560059
mp:3458,LiMn3(BO3)3,32,-8.325691223144531
mp:8848,Li2Cr3(CuO6)2,76,-8.325883865356445
mp:10291,Li2ZnCr3(SO4)6,36,-8.326083183288574
mp:13399,Li4Mn3Fe(BO3)4,24,-8.326342582702637
mp:9032,LiMg14SbO16,32,-8.326435089111328
mp:4732,LiCuCO3,24,-8.326784133911133
mp:11806,Li3Cr4FeO8,16,-8.326971054077148
mp:2841,LiCrP2O7,44,-8.327051162719727
mp:3009,Sr3LiIrO6,22,-8.327488899230957
mp:12649,Li4Cr3GaO8,32,-8.327668190002441
mp:3171,Ba3LiOs2O9,30,-8.327949523925781
mp:8873,Li2Cr3(NiO6)2,76,-8.328700065612793
mp:17928,Li3Mn4(BO3)4,46,-8.328807830810547
mp:8534,Li2FeSiO4,64,-8.329155921936035
mp:10597,Li2V3P4H4O19,64,-8.329170227050781
mp:15016,Li6Fe5SbO12,24,-8.329444885253906
mp:4870,LiCuSbO4,14,-8.330682754516602
mp:9609,Rb2Li(OsO3)2,11,-8.33074951171875
mp:5118,LiTiFeO4,28,-8.330842018127441
mp:16549,Li24MnCr11O36,72,-8.330944061279297
mp:14486,Li5Mn2CoO8,32,-8.331157684326172
mp:5555,LiMgAl(MoO4)3,36,-8.331222534179688
mp:7175,Li2VO3F,28,-8.331465721130371
mp:17340,Li9Cr12Fe7O48,76,-8.331568717956543
mp:6548,Li2MnO3,12,-8.331844329833984
mp:5890,Ba2LiLaCu3O7,14,-8.331905364990234
mp:15691,Li7Fe7SiO16,31,-8.332162857055664
mp:178,LiO8,9,-8.333220481872559
mp:3075,LiCoPO4,42,-8.333244323730469
mp:9577,Rb2Li(OsO3)2,11,-8.3334379196167
mp:14447,Li5Mn7Fe3O20,70,-8.333584785461426
mp:13008,Li4Nb2Fe3O10,38,-8.333888053894043
mp:11336,Li3Fe(BO3)2,24,-8.333931922912598
mp:18374,Li3V2P4(HO8)2,54,-8.334043502807617
mp:15873,Li7Mn4CoO12,48,-8.334351539611816
mp:17888,Li3Sn(BO3)2,24,-8.334964752197266
mp:4866,LiVSnO4,14,-8.335481643676758
mp:18477,Li3V6Fe4(CuO12)2,39,-8.335870742797852
mp:8174,Li2MnCoO4,16,-8.336048126220703
mp:3743,LiLa2VO6,10,-8.336563110351562
mp:14335,Li5Fe6P5O24,40,-8.336881637573242
mp:5065,KLi(WO3)3,28,-8.337507247924805
mp:3136,LiSnPO4,28,-8.3377685546875
mp:17848,Li3Mn3NiO8,15,-8.337864875793457
mp:8588,Li2FeSiO4,32,-8.338247299194336
mp:354,LiCr3O8,24,-8.338836669921875
mp:9723,LiV(PO3)4,36,-8.338939666748047
mp:13155,Li4Ti4Cr5O18,62,-8.339376449584961
mp:15988,Li7Fe3(WO8)2,28,-8.339408874511719
mp:8404,Li2Fe(Si2O5)2,34,-8.339592933654785
mp:5051,LiMnPO4,28,-8.341022491455078
mp:11271,Li3MnCoO5,20,-8.341423034667969
mp:7049,Li2CrO3,12,-8.342132568359375
mp:12769,Cs2Li4UO6,13,-8.342159271240234
mp:8611,Li2AlFeO4,32,-8.34225845336914
mp:4904,LiZn4(SnO2)4,17,-8.34292221069336
mp:8228,Li2FeP2O7,48,-8.343219757080078
mp:5093,LiCrFeO4,28,-8.343301773071289
mp:13339,Li4MnFe3(BO3)4,48,-8.3436918258667
mp:9179,LiTb2RuO6,20,-8.343904495239258
mp:12191,Li4Zr3O8,15,-8.344228744506836
mp:4926,LiP5W3O19,28,-8.344230651855469
mp:10271,Li2VCr(P2O7)2,44,-8.34437370300293
mp:11902,Li3Sn2(PO4)3,80,-8.344536781311035
mp:7217,Li2Fe3CuO8,56,-8.344697952270508
mp:15952,Li7Mn2(CoO4)3,24,-8.345023155212402
mp:15994,Li7Mn3P3(CO7)3,74,-8.345410346984863
mp:10154,Li2TiFe2O5,20,-8.346078872680664
mp:2782,LiMn2(BO3)2,55,-8.346343040466309
mp:5095,LiCuTeO4,28,-8.346595764160156
mp:9276,LiV(GeO3)2,40,-8.34781551361084
mp:16859,Li9Cr19O48,76,-8.349040985107422
mp:9426,LiVP2O7,44,-8.349270820617676
mp:9690,LiFe(WO4)2,24,-8.349527359008789
mp:4698,LiVSiO4,28,-8.349544525146484
mp:18535,Li3MnFe2(BO3)3,36,-8.34970474243164
mp:2574,LiFe4(BO3)4,42,-8.34992790222168
mp:14274,Li5GaO4,80,-8.351062774658203
mp:2349,LiZn4(SnO2)4,17,-8.351112365722656
mp:11576,Li3MgNi3O8,15,-8.351461410522461
mp:4604,LiVSiO4,28,-8.35212516784668
mp:10529,Li2VFe(P2O7)2,44,-8.352350234985352
mp:10397,Cs3Li2Ga(MoO4)4,52,-8.352581024169922
mp:10666,Li2VCrP2(HO5)2,18,-8.353164672851562
mp:12777,Li4V3CrO8,16,-8.353205680847168
mp:11868,Li3Fe2(SiO4)2,60,-8.353536605834961
mp:8528,Li2FeSiO5,36,-8.353631973266602
mp:12830,Li4V2(PO4)3,42,-8.35420036315918
mp:15858,Li7Mn4CoO12,48,-8.35432243347168
mp:7991,Li2Cr3TeO8,14,-8.35438060760498
mp:3480,Na3LiP2O7,26,-8.354994773864746
mp:9100,LiHo(WO4)2,24,-8.355031967163086
mp:14471,Li5Mn6(BO3)6,70,-8.35551643371582
mp:17740,Li3MnCoO5,20,-8.355681419372559
mp:10945,Li3(FeO3)2,22,-8.355742454528809
mp:2755,LiMn2(BO3)2,66,-8.35651683807373
mp:11649,Li3Cr(PO4)2,28,-8.35685920715332
mp:3422,LiVSiO4,28,-8.35690689086914
mp:11851,Li3Sn2P5O16,52,-8.3570556640625
mp:10384,Li2CuBi(PO4)2,28,-8.357067108154297
mp:5487,KLiTm2(MoO4)4,48,-8.358133316040039
mp:2952,SrLiGaN2,30,-8.35882568359375
mp:17366,Li9Mn7V12O48,76,-8.358861923217773
mp:14203,Li5Cr4O8,68,-8.359209060668945
mp:8980,Li2MnAl2O6,22,-8.359230041503906
mp:10684,Li2MnVP2(O4F)2,48,-8.359310150146484
mp:8267,Li2Co3(P2O7)2,46,-8.35952377319336
mp:16401,Li13(FeO6)2,27,-8.359627723693848
mp:3114,LiNiPO4,28,-8.359662055969238
mp:9239,LiFeP2O7,44,-8.359676361083984
mp:4680,LiSn2P5O16,48,-8.359793663024902
mp:7250,Li2Mn3(BO3)3,34,-8.360000610351562
mp:12091,Li4V3O8,30,-8.360029220581055
mp:13929,Li4Co3Ni2Sn3O16,28,-8.360612869262695
mp:2697,LiSbPO5,64,-8.360904693603516
mp:8911,Li2V2P2O9,60,-8.360912322998047
mp:7559,Li2MnP2O7,48,-8.361876487731934
mp:10636,NaLi2FePCO7,52,-8.362521171569824
mp:4704,LiCr2(PO4)2,26,-8.362914085388184
mp:13948,Li4Mn3V2Sb3O16,28,-8.362923622131348
mp:4737,LiNiPO4,28,-8.363393783569336
mp:12780,Li4Co3NiO8,32,-8.363471984863281
mp:9899,LiFePO4,42,-8.363608360290527
mp:12099,Li4B2O5,22,-8.364184379577637
mp:14039,Li4V2Si(PO6)2,42,-8.364784240722656
mp:14432,Li5Fe8(BO3)8,45,-8.365007400512695
mp:4285,LiV2(CO3)4,38,-8.3650484085083
mp:12717,KLi4AlO4,80,-8.365293502807617
mp:9309,LiSb2(PO4)3,72,-8.36539077758789
mp:11272,Li3MnCoO5,20,-8.365656852722168
mp:17642,Li3Fe(PO4)2,56,-8.365985870361328
mp:17772,Li3Cr(CoO3)2,24,-8.366130828857422
mp:2347,LiZn(SbO2)4,14,-8.366456031799316
mp:5802,Na2LiCuP2O7,26,-8.366759300231934
mp:12924,Li4Ti3(CoO4)3,44,-8.3675537109375
mp:5838,LiCa3Fe5Sn3O16,28,-8.36768913269043
mp:8926,Li2BiBO4,32,-8.368230819702148
mp:14563,Li5Mn2CoO8,16,-8.368429183959961
mp:10066,Li2VCoO4,16,-8.368906021118164
mp:5057,LiMn(CO3)2,20,-8.36961555480957
mp:9474,LiVOF3,24,-8.369911193847656
mp:7722,Li2Mn(BO3)2,22,-8.370142936706543
mp:6913,Li2Cr5O12,76,-8.370195388793945
mp:15289,RbLi6B2O6F,64,-8.370429992675781
mp:8669,Li2VP2O7,48,-8.370543479919434
mp:14750,Li5Mn2CoO8,16,-8.370903015136719
mp:8932,Li2CoBO4,32,-8.370918273925781
mp:3085,LiFe2(SiO4)2,78,-8.37155532836914
mp:11280,Li3Fe8(BO3)8,43,-8.371715545654297
mp:4024,LiNdBO4,14,-8.372440338134766
mp:12623,Li4CuNi3O8,16,-8.372547149658203
mp:10358,Li2SiSnCO7,24,-8.372579574584961
mp:7309,Li2TiCr3O8,28,-8.37308406829834
mp:13441,Li4Mn3Fe3(WO8)2,28,-8.373699188232422
mp:9172,RbLiSO4,56,-8.374160766601562
mp:8566,Li2AlVO4,16,-8.374228477478027
mp:10192,Li2TiFeO4,32,-8.374892234802246
mp:10111,Li2VO2F,24,-8.375446319580078
mp:9313,LiFeP2O7,44,-8.376667022705078
mp:18330,Li3VPCO7,52,-8.376738548278809
mp:8188,Li2CoNiO4,8,-8.37781810760498
mp:4856,LiVPO4,28,-8.378663063049316
mp:10008,Li2AlNiO4,16,-8.378777503967285
mp:11043,Li3BiO3,28,-8.379301071166992
mp:7583,Li2V(PO4)2,52,-8.379348754882812
mp:4854,LiVFeO4,14,-8.37944221496582
mp:316,LiVO3,10,-8.379685401916504
mp:7077,Li2TiVO4,32,-8.380464553833008
mp:15449,Li7Mn5O12,24,-8.380474090576172
mp:14099,Li5(NiO2)6,23,-8.380559921264648
mp:3287,LiCrPO5,32,-8.380878448486328
mp:11422,Li3V2(O2F)2,44,-8.381025314331055
mp:15906,Li7Mn2(CoO4)3,24,-8.381240844726562
mp:8983,Li2Ni2SnO6,22,-8.381446838378906
mp:11766,Li3Fe4SnO8,16,-8.381668090820312
mp:9423,LiFeP2O7,44,-8.38249397277832
mp:8205,Li2Co3NiO8,28,-8.382593154907227
mp:7602,NaLi2BO3,56,-8.382840156555176
mp:7392,Li2NiO2F,24,-8.384017944335938
mp:2930,LiCo3NiO8,26,-8.38405990600586
mp:18413,Li3CuSiCO7,26,-8.384140014648438
mp:16634,Li8HfO6,30,-8.384552001953125
mp:719,LiSbS2,8,-8.38486099243164
mp:18090,Li3MnV4O12,20,-8.38543701171875
mp:2936,LiVP2O7,44,-8.385604858398438
mp:7188,Li2VO2F,24,-8.386150360107422
mp:12111,Li4V3O8,15,-8.386661529541016
mp:15131,Li6V3Sb3O16,28,-8.386852264404297
mp:13549,Li4V3Co2Sn3O16,28,-8.387287139892578
mp:16704,Li8Ni(O2F)2,60,-8.388282775878906
mp:3058,LiCrBO3,36,-8.388568878173828
mp:14216,Li5Mn3O8,16,-8.388604164123535
mp:11269,Li3MnCoO5,20,-8.388788223266602
mp:12826,Li4Mn3CuO8,16,-8.388814926147461
mp:7501,Li2CoSiO4,32,-8.388818740844727
mp:12612,Li4Co5SnO12,44,-8.388879776000977
mp:8841,Li2VO2F,24,-8.389915466308594
mp:4030,LiBi(PO3)4,36,-8.389930725097656
mp:12244,Li4CrO4,36,-8.390033721923828
mp:2092,LiV2O5,16,-8.390058517456055
mp:9675,LiMn2O3F,28,-8.391670227050781
mp:734,LiVO3,20,-8.393453598022461
mp:10050,Li2FeCuO4,16,-8.393707275390625
mp:7835,Li2U4W4O25,70,-8.393878936767578
mp:4047,LiSbP2O7,22,-8.393909454345703
mp:3824,LiVSiO5,32,-8.393970489501953
mp:11298,Li3Co2NiO6,24,-8.394055366516113
mp:7783,Li2CrP2O7,48,-8.394176483154297
mp:3367,LiV(SiO3)2,30,-8.394603729248047
mp:2216,LiV3O8,12,-8.394654273986816
mp:15410,Li7(CoO3)2,30,-8.395103454589844
mp:9513,LiCrPO5,32,-8.395143508911133
mp:15574,Li7Mn2(CoO4)3,24,-8.395915985107422
mp:14313,Li5BiO5,11,-8.396040916442871
mp:15441,Li7Mn5O12,24,-8.396430969238281
mp:15226,Li6VSn3(PO4)6,40,-8.397281646728516
mp:9401,LiMn(CO3)2,40,-8.397466659545898
mp:13995,Li4Mn3Fe2Sn3O16,28,-8.397497177124023
mp:11552,Li3Fe9O5F11,28,-8.39773178100586
mp:15887,Li7Mn4CoO12,48,-8.397809982299805
mp:8124,Li2Mn3SnO8,56,-8.399242401123047
mp:2629,LiFe8(BO3)8,41,-8.39935302734375
mp:18465,Li3MnPCO7,26,-8.39970588684082
mp:15671,Li7Fe4(PO4)6,41,-8.399831771850586
mp:14285,Li5GaO4,80,-8.400291442871094
mp:5799,LiTmU2S3O2,9,-8.400976181030273
mp:7504,Li2Sn(PO3)4,38,-8.40162467956543
mp:12595,Li4Mn3CrO8,16,-8.401844024658203
mp:12974,Li4Fe7(OF7)2,27,-8.402379989624023
mp:11737,Li3Mn(NiO3)2,24,-8.403109550476074
mp:9600,LiVBO4,42,-8.403227806091309
mp:11869,Li3V2(PO4)3,80,-8.403278350830078
mp:5337,LiCr3Ni(SO4)6,35,-8.40365219116211
mp:2748,LiMn2(BO3)2,44,-8.403888702392578
mp:8627,Li2Mn3SnO8,28,-8.404101371765137
mp:9256,LiV(PO4)2,48,-8.404252052307129
mp:9792,LiV2(PO4)3,36,-8.404294967651367
mp:14943,Li6NiO4,44,-8.40467643737793
mp:3817,LiTiCrO4,28,-8.404911041259766
mp:14862,Li6NiO4,44,-8.405329704284668
mp:17618,Li3Cr2(PO4)3,40,-8.40539264678955
mp:8780,Li2Si2NiO6,22,-8.405479431152344
mp:17923,Li3Mn4(BO3)4,46,-8.405939102172852
mp:7057,Li2VSi2O7,72,-8.406046867370605
mp:10534,Li2SbPCO7,24,-8.406064987182617
mp:11513,Li3Fe8(BO3)8,43,-8.40609073638916
mp:8563,Li2AlFeO4,16,-8.407461166381836
mp:12818,Li4AlCr3O8,32,-8.407888412475586
mp:12532,Li4Cr3FeO8,16,-8.408100128173828
mp:3220,LiZn4(SnO2)4,17,-8.409463882446289
mp:8097,Li2Mn3WO8,28,-8.410112380981445
mp:4510,LiMn2OF3,28,-8.410457611083984
mp:9776,LiV2FeO6,20,-8.411066055297852
mp:16450,Li15(FeO4)4,70,-8.411571502685547
mp:9789,LiVP2O7,44,-8.412185668945312
mp:12903,Li4TiCo3O8,32,-8.412919044494629
mp:18018,Li3Fe(PO4)2,56,-8.4129638671875
mp:4351,LiCr4In4O12,21,-8.413389205932617
mp:15109,Li6V(SiO4)2,34,-8.413860321044922
mp:12427,Li4Fe3NiO8,16,-8.413872718811035
mp:8772,Li2MnCoO4,16,-8.414401054382324
mp:12755,Li4VO3F2,20,-8.414499282836914
mp:11237,Li3CrO4,32,-8.414780616760254
mp:12933,Li4Fe3(OF3)2,30,-8.414945602416992
mp:10898,Li3UO4,8,-8.415059089660645
mp:7990,Li2Mn3GaO8,14,-8.415242195129395
mp:11617,Li3MnCoO5,20,-8.415446281433105
mp:4015,LiV2(SiO4)2,13,-8.415596008300781
mp:14007,Li4Fe3Cu3(TeO8)2,28,-8.416223526000977
mp:17770,Li3Mn(CoO3)2,24,-8.417284965515137
mp:3442,LiCr2P3O13,38,-8.417349815368652
mp:9831,LiMnOF2,20,-8.41739559173584
mp:3078,LiFePO4,42,-8.417553901672363
mp:12985,Li4Cr3FeO8,32,-8.418758392333984
mp:9832,LiCr2(PO4)3,36,-8.419320106506348
mp:7373,Li2VFeO4,8,-8.41999626159668
mp:10327,Li2TlPCO7,24,-8.42026424407959
mp:15798,Li7V2P7O24,80,-8.420881271362305
mp:14998,Na3Li6Mn5O9,23,-8.421479225158691
mp:7184,Li2VO2F,24,-8.421758651733398
mp:2218,LiTi3O6,10,-8.423089981079102
mp:10077,Li2VO2F,30,-8.42369270324707
mp:2325,Rb4Li(Se2O7)2,23,-8.423700332641602
mp:18205,Li3MnCoO5,20,-8.423937797546387
mp:3066,LiCuCO3,18,-8.424972534179688
mp:15860,Li7Mn4CoO12,48,-8.425230026245117
mp:9159,LiFeSiO4,28,-8.425497055053711
mp:5826,Sr2LiV2(Si2O7)2,23,-8.42580795288086
mp:7084,Li2AlCoO4,32,-8.426255226135254
mp:14485,Li5Mn2CoO8,16,-8.426506042480469
mp:7210,Li2FeSi3O8,28,-8.4268217086792
mp:9352,LiFeSiO4,28,-8.426939010620117
mp:5719,LiFePO4F,64,-8.427169799804688
mp:13151,Li4Ti4Mn5O18,62,-8.427258491516113
mp:11418,Li3V2(O2F)2,44,-8.427369117736816
mp:2969,LiSn(PO3)4,36,-8.428125381469727
mp:16157,Li9Mn2Co5O16,32,-8.429573059082031
mp:17272,Li9Mn2Co5O16,32,-8.429754257202148
mp:4091,LiCrPO4,28,-8.43035888671875
mp:7652,Li2CrSiO4,32,-8.43041706085205
mp:11449,Li3Fe4(BO3)4,46,-8.430606842041016
mp:14601,Li5Mn2Fe3O10,40,-8.430970191955566
mp:7626,Li2Cr(PO4)2,52,-8.43174934387207
mp:16860,Li9Cr19O48,76,-8.431947708129883
mp:3894,LiCoPO4,28,-8.432014465332031
mp:6843,Li2CrO3,12,-8.43214225769043
mp:15055,KLi6TaO6,14,-8.432299613952637
mp:18544,Li3MnFe2(BO3)3,36,-8.432808876037598
mp:11659,Li3Zn2SbO6,12,-8.433134078979492
mp:11544,Li3Mn4(BO3)4,69,-8.433160781860352
mp:3845,LiVOF3,24,-8.433279037475586
mp:9129,RbLiZn2O3,28,-8.433650016784668
mp:7918,Li2CoSiO4,48,-8.433714866638184
mp:17798,Li3Co3SbO8,30,-8.43398380279541
mp:8145,Li2V(PO4)2,52,-8.434114456176758
mp:15708,Li7VO5F,56,-8.434142112731934
mp:2644,LiFe8(BO3)8,41,-8.434576988220215
mp:3850,LiMn2(PO4)2,52,-8.435016632080078
mp:5352,LiVP2HO8,26,-8.435040473937988
mp:4549,LiVNiO4,28,-8.435159683227539
mp:17998,Li3VSiO5,40,-8.435294151306152
mp:8224,Li2Fe3SnO8,28,-8.435791015625
mp:18405,Li3SiBiBO7,26,-8.4359130859375
mp:15875,Li7Mn4CoO12,48,-8.436233520507812
mp:15400,Li7CuO4,24,-8.436481475830078
mp:14779,Li5Mn6(BO3)6,70,-8.436602592468262
mp:5334,LiVCr(P2O7)2,21,-8.436767578125
mp:2628,LiFe2(BO3)2,44,-8.436968803405762
mp:14134,Li5Mn3O8,16,-8.437434196472168
mp:7078,Li2NiO2F,24,-8.437437057495117
mp:16688,Li8Mn12Ni4O31,55,-8.437621116638184
mp:4744,LiFe2(BO3)2,44,-8.4380521774292
mp:7854,Li2Fe(SiO3)2,22,-8.43863296508789
mp:18206,Li3MnCoO5,20,-8.438997268676758
mp:7654,Li2CuSiO4,32,-8.439090728759766
mp:16585,Li7FeP4O14F,54,-8.439517974853516
mp:2388,LiZn(SbO2)4,14,-8.439645767211914
mp:12078,Li4Zr3O8,30,-8.439871788024902
mp:9173,LiZr2(AsO4)3,72,-8.440095901489258
mp:16348,Li12Mo5O17,68,-8.440256118774414
mp:5495,RbLiNd2(MoO4)4,48,-8.440354347229004
mp:2576,LiVOF4,28,-8.440681457519531
mp:15778,Li7Mn4CoO12,48,-8.441046714782715
mp:9169,LiCeS2O9,52,-8.442300796508789
mp:5537,LiVP2(HO4)2,28,-8.442733764648438
mp:7136,Li2MnSi3O8,28,-8.442866325378418
mp:13093,Li4Mn2V5O12,46,-8.443059921264648
mp:7862,Li2TiFe2O5,20,-8.443754196166992
mp:13391,Li4MnFe3(BO3)4,24,-8.444430351257324
mp:13405,Li4Ti3Cr3(CuO8)2,28,-8.44472885131836
mp:17683,Li3Cr3NiO8,30,-8.446639060974121
mp:11650,Li3Mo(PO4)2,28,-8.446664810180664
mp:5275,LiBi2As2(PbO5)2,17,-8.447652816772461
mp:9283,CsLiCrO4,28,-8.448104858398438
mp:9885,RbLiCrO4,14,-8.448688507080078
mp:15961,Li7Mn2(CoO4)3,24,-8.448760986328125
mp:8952,Li2Fe2SbO6,22,-8.448921203613281
mp:17785,Li3Ni2SnO6,24,-8.448978424072266
mp:5279,Rb2LiPr2(WO4)4,25,-8.449047088623047
mp:15403,Li7SbO6,14,-8.449077606201172
mp:17704,Li3Co(NO2)6,22,-8.449240684509277
mp:17461,Li9Mn3(WO4)7,47,-8.449987411499023
mp:10080,Li2MnCuO4,16,-8.450053215026855
mp:14183,Li5ReO6,36,-8.450403213500977
mp:14171,Li5Mn3O8,32,-8.450666427612305
mp:3350,LiMn2(BO3)2,22,-8.451936721801758
mp:8778,Li2V(OF)2,28,-8.452241897583008
mp:13556,Li4MnFe3(BO3)4,24,-8.45242691040039
mp:8899,Li2Cd(PO3)4,76,-8.45268726348877
mp:10167,Li2Mn4O5F3,28,-8.452701568603516
mp:14789,Li5Mn2P2(CO7)2,25,-8.452939987182617
mp:14921,Li6Fe3O8,34,-8.45298957824707
mp:14587,Li5V2Fe3O10,20,-8.454507827758789
mp:10568,Li2MnFe(BO3)2,36,-8.454911231994629
mp:16064,Li9V5(Si5O16)2,56,-8.454938888549805
mp:14568,Li5Mn2CoO8,32,-8.455047607421875
mp:14899,Li6Tb2O7,30,-8.455079078674316
mp:5480,KLiSm2(MoO4)4,48,-8.455329895019531
mp:9665,LiH2BrO5,36,-8.455408096313477
mp:7114,Li2FeP2O7,48,-8.455820083618164
mp:9335,LiFeB2O5,36,-8.455957412719727
mp:16346,Li12Cr5O16,33,-8.456597328186035
mp:3363,LiNiPO4,28,-8.458199501037598
mp:7364,Li2VCrO4,16,-8.458528518676758
mp:16447,Li15Mn2O12,29,-8.45898723602295
mp:16701,Li8NiO5F,30,-8.459449768066406
mp:17596,Li3Fe5(PO4)6,76,-8.459770202636719
mp:11538,Li3Cr2(PO4)3,40,-8.459827423095703
mp:16820,Li8Mn3Fe5(BO3)8,48,-8.460411071777344
mp:11545,Li3Mn2(P2O7)2,23,-8.460569381713867
mp:16521,Li24Mn5Cr7O36,72,-8.461204528808594
mp:3868,LiV(OF)2,24,-8.462255477905273
mp:7050,Li2TeO4,28,-8.462504386901855
mp:10620,NaLi2FePCO7,52,-8.462608337402344
mp:8100,Li2Mn3NiO8,28,-8.462721824645996
mp:16883,Li9Mn7O16,32,-8.462833404541016
mp:8767,Li2MnO2F,12,-8.462905883789062
mp:7499,Li2CaSiO4,8,-8.463074684143066
mp:15722,Li7Mn8(BO3)8,47,-8.463887214660645
mp:18460,Li3FePCO7,52,-8.465436935424805
mp:9798,LiFeSi3O8,52,-8.468192100524902
mp:13121,Li4Co5SnO12,44,-8.468500137329102
mp:12808,Li4Cu3SbO8,16,-8.469221115112305
mp:11995,Li3Bi(PO4)2,42,-8.469682693481445
mp:2229,LiIO3,40,-8.470098495483398
mp:7437,Li2Mn3NiO8,14,-8.470788955688477
mp:1670,LiCrO2,16,-8.472308158874512
mp:4986,LiW3O9F,28,-8.472521781921387
mp:671,LiZnO2,8,-8.472818374633789
mp:15463,Li7Mn5O12,48,-8.473307609558105
mp:2084,LiTaO3,10,-8.473388671875
mp:8779,Li2TiVO4,32,-8.473504066467285
mp:5780,LiSiSbCO7,22,-8.47380542755127
mp:7261,Li2MnCrO4,16,-8.473823547363281
mp:11595,Li3VB4O9,34,-8.47390079498291
mp:7941,Li2Fe3SnO8,14,-8.474432945251465
mp:11665,Li3Mn2CoO6,24,-8.474592208862305
mp:11406,Li3Fe4(BO3)4,46,-8.47494125366211
mp:13910,Li4Cr3Fe3(TeO8)2,28,-8.475353240966797
mp:7585,Li2CrP2O7,48,-8.475637435913086
mp:17865,Li3V2(FeO4)2,15,-8.475746154785156
mp:15872,Li7Mn4CoO12,48,-8.475848197937012
mp:11404,Li3Fe(PO4)2,56,-8.47656536102295
mp:3321,LiV2(CO3)4,38,-8.47724437713623
mp:7232,Li2Mn3(BO3)3,34,-8.477712631225586
mp:7141,Li2VGa3O8,14,-8.477927207946777
mp:14549,Li5VCr3O8,34,-8.477968215942383
mp:17898,Li3Co3SbO8,15,-8.478422164916992
mp:7708,Li2MnBO4,32,-8.478515625
mp:9458,LiBi2PO6,40,-8.479170799255371
mp:15711,Li7Mn(O2F)2,28,-8.479419708251953
mp:12639,Li4AlCr3O8,16,-8.479593276977539
mp:11561,Li3Fe2(SiO4)2,15,-8.479949951171875
mp:5177,Cs2LiTm2(WO4)4,25,-8.48009204864502
mp:2594,LiFe4(BO3)4,42,-8.480327606201172
mp:4676,LiMnP2O7,44,-8.480533599853516
mp:7806,Li2V3CrO8,28,-8.480758666992188
mp:18045,Li3Sb3(PO4)4,52,-8.481339454650879
mp:5149,LiFePCO7,66,-8.481590270996094
mp:13769,Li4Fe3Sn3(TeO8)2,28,-8.481993675231934
mp:10673,Li2VCrP2(O4F)2,48,-8.482071876525879
mp:3917,LiCrPO4,28,-8.482268333435059
mp:15404,Li7TaO6,14,-8.482307434082031
mp:7700,Li2AlFeO4,32,-8.482647895812988
mp:10346,Li2DyPCO7,24,-8.483026504516602
mp:4511,LiCrPO4,28,-8.483418464660645
mp:13478,Li4Ti3Mn2V3O16,28,-8.483665466308594
mp:10217,Li2Cr3SnO8,56,-8.484249114990234
mp:13491,Li4V3Co3(SnO8)2,28,-8.484553337097168
mp:14341,Li5Co3(NiO5)2,40,-8.484567642211914
mp:213,LiTi8O16,25,-8.485034942626953
mp:11421,Li3Fe4(BO3)4,46,-8.485055923461914
mp:12627,Li4AlCr3O8,32,-8.485845565795898
mp:11433,Li3V2(O2F)2,33,-8.486310005187988
mp:9439,LiFeSiO4,56,-8.486411094665527
mp:15784,Li7Mn4CoO12,48,-8.487043380737305
mp:7333,KLi2Mn2O4,18,-8.4873628616333
mp:4419,LiNiPO4,56,-8.487377166748047
mp:12914,Li4Cr3CoO8,32,-8.487693786621094
mp:17370,Li9Nb7V12O48,76,-8.488350868225098
mp:4601,LiFePO4,28,-8.488554000854492
mp:17921,Li3Fe2(CuO4)2,15,-8.488557815551758
mp:17,LiO8,9,-8.49073600769043
mp:2780,LiMn2(BO3)2,44,-8.490848541259766
mp:16633,Li8BiO6,30,-8.491334915161133
mp:4531,LiFe4(PO4)3,80,-8.491350173950195
mp:11963,Li3Fe(BO3)2,48,-8.491687774658203
mp:8862,Li2Cr2(SO4)3,76,-8.491840362548828
mp:5758,LiSbCSO7,22,-8.492931365966797
mp:8476,Li2Ti3CoO8,56,-8.49305534362793
mp:15286,Li6MnFe5(BO3)6,72,-8.493285179138184
mp:17700,Li3MnNi3O8,15,-8.49496078491211
mp:17845,Li3V(PO4)2,42,-8.494997024536133
mp:10175,Li2V(CO3)2,44,-8.495271682739258
mp:18536,Li3Mn2Fe(BO3)3,36,-8.495965003967285
mp:2864,LiP(WO4)2,24,-8.498064994812012
mp:8474,Li2MnNiO4,16,-8.498458862304688
